File Name,File Size (bytes),Algorithm,Operation,Time (s)
zero_filled_2KB.bin,2048,ECC-P256,Signing,3.0040740966796875e-05
zero_filled_2KB.bin,2048,ECC-P256,Verification,0.00010204315185546875
zero_filled_2KB.bin,2048,ECC-P256,Signing,2.9802322387695312e-05
zero_filled_2KB.bin,2048,ECC-P256,Verification,0.00010323524475097656
zero_filled_2KB.bin,2048,ECC-P256,Signing,2.9802322387695312e-05
zero_filled_2KB.bin,2048,ECC-P256,Verification,0.00010228157043457031
zero_filled_2KB.bin,2048,ECC-P256,Signing,2.9802322387695312e-05
zero_filled_2KB.bin,2048,ECC-P256,Verification,0.00010323524475097656
zero_filled_2KB.bin,2048,ECC-P256,Signing,3.0040740966796875e-05
zero_filled_2KB.bin,2048,ECC-P256,Verification,0.00010204315185546875
zero_filled_2KB.bin,2048,ECC-P256,Signing,3.0040740966796875e-05
zero_filled_2KB.bin,2048,ECC-P256,Verification,0.00010204315185546875
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002518177032470703
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002471923828125
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002464771270751953
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002462148666381836
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0025217533111572266
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0024611949920654297
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0026857852935791016
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002494335174560547
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0025599002838134766
zero_filled_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0025000572204589844
zero_filled_50KB.bin,51200,RSA-2048,Encryption,0.0001049041748046875
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.002370119094848633
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.796287536621094e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009670257568359375
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.510185241699219e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009479522705078125
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.390975952148438e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009479522705078125
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.390975952148438e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009560585021972656
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.390975952148438e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009698867797851562
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.390975952148438e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009469985961914062
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.605552673339844e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009520053863525391
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.319450378417969e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009658336639404297
zero_filled_50KB.bin,51200,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_50KB.bin,51200,RSA-2048,Decryption,0.0009539127349853516
zero_filled_50KB.bin,51200,ECC-P256,Signing,0.00011801719665527344
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.0001270771026611328
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.982948303222656e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00012087821960449219
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.9114227294921875e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.0001201629638671875
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.792213439941406e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00011897087097167969
zero_filled_50KB.bin,51200,ECC-P256,Signing,5.0067901611328125e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00011801719665527344
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.8160552978515625e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00011801719665527344
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.673004150390625e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00011897087097167969
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.673004150390625e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.0001239776611328125
zero_filled_50KB.bin,51200,ECC-P256,Signing,5.793571472167969e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00012302398681640625
zero_filled_50KB.bin,51200,ECC-P256,Signing,4.8160552978515625e-05
zero_filled_50KB.bin,51200,ECC-P256,Verification,0.00012111663818359375
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0025200843811035156
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0025877952575683594
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002483844757080078
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0024728775024414062
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002629995346069336
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0025048255920410156
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002528667449951172
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0025157928466796875
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.0025398731231689453
zero_filled_50KB.bin,51200,Diffie-Hellman,Key Exchange,0.002519845962524414
zero_filled_5KB.bin,5120,RSA-2048,Encryption,0.00011229515075683594
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0022869110107421875
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.987022399902344e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009541511535644531
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.390975952148438e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009491443634033203
zero_filled_5KB.bin,5120,RSA-2048,Encryption,8.0108642578125e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009629726409912109
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009551048278808594
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009479522705078125
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009479522705078125
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.295608520507812e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0009768009185791016
zero_filled_5KB.bin,5120,RSA-2048,Encryption,7.510185241699219e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.0010788440704345703
zero_filled_5KB.bin,5120,RSA-2048,Encryption,8.0108642578125e-05
zero_filled_5KB.bin,5120,RSA-2048,Decryption,0.00096893310546875
zero_filled_5KB.bin,5120,ECC-P256,Signing,0.00010323524475097656
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00011324882507324219
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.1948089599609375e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00010204315185546875
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.0994415283203125e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00010800361633300781
zero_filled_5KB.bin,5120,ECC-P256,Signing,4.100799560546875e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00010085105895996094
zero_filled_5KB.bin,5120,ECC-P256,Signing,2.8848648071289062e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,9.989738464355469e-05
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.0279159545898438e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00010609626770019531
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.504753112792969e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00010395050048828125
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.600120544433594e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,9.894371032714844e-05
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.3855438232421875e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00011205673217773438
zero_filled_5KB.bin,5120,ECC-P256,Signing,3.0040740966796875e-05
zero_filled_5KB.bin,5120,ECC-P256,Verification,0.00010013580322265625
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024890899658203125
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024750232696533203
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024662017822265625
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002471923828125
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024650096893310547
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024619102478027344
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024628639221191406
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024671554565429688
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.002485990524291992
zero_filled_5KB.bin,5120,Diffie-Hellman,Key Exchange,0.0024619102478027344
